0, 1
0.000250063, 0.999624
0.000500125, 0.999249
0.000750188, 0.998873
0.00100025, 0.998498
0.00125031, 0.998123
0.00150038, 0.997748
0.00175044, 0.997374
0.0020005, 0.996999
0.00225056, 0.996625
0.00250063, 0.996251
0.00275069, 0.995877
0.00300075, 0.995503
0.00325081, 0.995129
0.00350088, 0.994756
0.00375094, 0.994383
0.004001, 0.994009
0.00425106, 0.993637
0.00450113, 0.993264
0.00475119, 0.992891
0.00500125, 0.992519
0.00525131, 0.992146
0.00550138, 0.991774
0.00575144, 0.991402
0.0060015, 0.99103
0.00625156, 0.990659
0.00650163, 0.990287
0.00675169, 0.989916
0.00700175, 0.989545
0.00725181, 0.989174
0.00750188, 0.988803
0.00775194, 0.988433
0.008002, 0.988062
0.00825206, 0.987692
0.00850213, 0.987322
0.00875219, 0.986952
0.00900225, 0.986582
0.00925231, 0.986213
0.00950238, 0.985843
0.00975244, 0.985474
0.0100025, 0.985105
0.0102526, 0.984736
0.0105026, 0.984367
0.0107527, 0.983998
0.0110028, 0.98363
0.0112528, 0.983262
0.0115029, 0.982894
0.0117529, 0.982526
0.012003, 0.982158
0.0122531, 0.98179
0.0125031, 0.981423
0.0127532, 0.981056
0.0130033, 0.980689
0.0132533, 0.980322
0.0135034, 0.979955
0.0137534, 0.979588
0.0140035, 0.979222
0.0142536, 0.978856
0.0145036, 0.978489
0.0147537, 0.978124
0.0150038, 0.977758
0.0152538, 0.977392
0.0155039, 0.977027
0.0157539, 0.976661
0.016004, 0.976296
0.0162541, 0.975931
0.0165041, 0.975567
0.0167542, 0.975202
0.0170043, 0.974838
0.0172543, 0.974473
0.0175044, 0.974109
0.0177544, 0.973745
0.0180045, 0.973382
0.0182546, 0.973018
0.0185046, 0.972655
0.0187547, 0.972291
0.0190048, 0.971928
0.0192548, 0.971565
0.0195049, 0.971202
0.0197549, 0.97084
0.020005, 0.970477
0.0202551, 0.970115
0.0205051, 0.969753
0.0207552, 0.969391
0.0210053, 0.969029
0.0212553, 0.968668
0.0215054, 0.968306
0.0217554, 0.967945
0.0220055, 0.967584
0.0222556, 0.967223
0.0225056, 0.966862
0.0227557, 0.966501
0.0230058, 0.966141
0.0232558, 0.965781
0.0235059, 0.96542
0.0237559, 0.96506
0.024006, 0.964701
0.0242561, 0.964341
0.0245061, 0.963981
0.0247562, 0.963622
0.0250063, 0.963263
0.0252563, 0.962904
0.0255064, 0.962545
0.0257564, 0.962186
0.0260065, 0.961828
0.0262566, 0.96147
0.0265066, 0.961111
0.0267567, 0.960753
0.0270068, 0.960396
