0, 1
0.000250063, 0.999586
0.000500125, 0.999173
0.000750188, 0.998759
0.00100025, 0.998346
0.00125031, 0.997933
0.00150038, 0.99752
0.00175044, 0.997107
0.0020005, 0.996694
0.00225056, 0.996282
0.00250063, 0.99587
0.00275069, 0.995457
0.00300075, 0.995045
0.00325081, 0.994634
0.00350088, 0.994222
0.00375094, 0.993811
0.004001, 0.993399
0.00425106, 0.992988
0.00450113, 0.992577
0.00475119, 0.992167
0.00500125, 0.991756
0.00525131, 0.991346
0.00550138, 0.990935
0.00575144, 0.990525
0.0060015, 0.990115
0.00625156, 0.989706
0.00650163, 0.989296
0.00675169, 0.988887
0.00700175, 0.988477
0.00725181, 0.988068
0.00750188, 0.987659
0.00775194, 0.987251
0.008002, 0.986842
0.00825206, 0.986434
0.00850213, 0.986025
0.00875219, 0.985617
0.00900225, 0.985209
0.00925231, 0.984802
0.00950238, 0.984394
0.00975244, 0.983987
0.0100025, 0.983579
0.0102526, 0.983172
0.0105026, 0.982765
0.0107527, 0.982359
0.0110028, 0.981952
0.0112528, 0.981546
0.0115029, 0.98114
0.0117529, 0.980733
0.012003, 0.980328
0.0122531, 0.979922
0.0125031, 0.979516
0.0127532, 0.979111
0.0130033, 0.978706
0.0132533, 0.978301
0.0135034, 0.977896
0.0137534, 0.977491
0.0140035, 0.977086
0.0142536, 0.976682
0.0145036, 0.976278
0.0147537, 0.975874
0.0150038, 0.97547
0.0152538, 0.975066
0.0155039, 0.974662
0.0157539, 0.974259
0.016004, 0.973856
0.0162541, 0.973453
0.0165041, 0.97305
0.0167542, 0.972647
0.0170043, 0.972244
0.0172543, 0.971842
0.0175044, 0.97144
0.0177544, 0.971038
0.0180045, 0.970636
0.0182546, 0.970234
0.0185046, 0.969832
0.0187547, 0.969431
0.0190048, 0.96903
0.0192548, 0.968629
0.0195049, 0.968228
0.0197549, 0.967827
0.020005, 0.967426
0.0202551, 0.967026
0.0205051, 0.966626
0.0207552, 0.966226
0.0210053, 0.965826
0.0212553, 0.965426
0.0215054, 0.965026
0.0217554, 0.964627
0.0220055, 0.964228
0.0222556, 0.963828
0.0225056, 0.963429
0.0227557, 0.963031
0.0230058, 0.962632
