0, 1
0.000250063, 0.999698
0.000500125, 0.999396
0.000750188, 0.999095
0.00100025, 0.998793
0.00125031, 0.998492
0.00150038, 0.998191
0.00175044, 0.99789
0.0020005, 0.997589
0.00225056, 0.997289
0.00250063, 0.996988
0.00275069, 0.996688
0.00300075, 0.996388
0.00325081, 0.996088
0.00350088, 0.995788
0.00375094, 0.995489
0.004001, 0.99519
0.00425106, 0.99489
0.00450113, 0.994591
0.00475119, 0.994292
0.00500125, 0.993994
0.00525131, 0.993695
0.00550138, 0.993397
0.00575144, 0.993099
0.0060015, 0.992801
0.00625156, 0.992503
0.00650163, 0.992205
0.00675169, 0.991907
0.00700175, 0.99161
0.00725181, 0.991313
0.00750188, 0.991016
0.00775194, 0.990719
0.008002, 0.990422
0.00825206, 0.990126
0.00850213, 0.989829
0.00875219, 0.989533
0.00900225, 0.989237
0.00925231, 0.988941
0.00950238, 0.988646
0.00975244, 0.98835
0.0100025, 0.988055
0.0102526, 0.98776
0.0105026, 0.987465
0.0107527, 0.98717
0.0110028, 0.986875
0.0112528, 0.986581
0.0115029, 0.986286
0.0117529, 0.985992
0.012003, 0.985698
0.0122531, 0.985404
0.0125031, 0.985111
0.0127532, 0.984817
0.0130033, 0.984524
0.0132533, 0.984231
0.0135034, 0.983938
0.0137534, 0.983645
0.0140035, 0.983352
0.0142536, 0.98306
0.0145036, 0.982768
0.0147537, 0.982475
0.0150038, 0.982183
0.0152538, 0.981892
0.0155039, 0.9816
0.0157539, 0.981308
0.016004, 0.981017
0.0162541, 0.980726
0.0165041, 0.980435
0.0167542, 0.980144
0.0170043, 0.979854
0.0172543, 0.979563
0.0175044, 0.979273
0.0177544, 0.978983
0.0180045, 0.978693
0.0182546, 0.978403
0.0185046, 0.978113
0.0187547, 0.977824
0.0190048, 0.977534
0.0192548, 0.977245
0.0195049, 0.976956
0.0197549, 0.976667
0.020005, 0.976379
0.0202551, 0.97609
0.0205051, 0.975802
0.0207552, 0.975514
0.0210053, 0.975226
0.0212553, 0.974938
0.0215054, 0.97465
0.0217554, 0.974363
0.0220055, 0.974075
0.0222556, 0.973788
0.0225056, 0.973501
0.0227557, 0.973214
0.0230058, 0.972928
0.0232558, 0.972641
0.0235059, 0.972355
0.0237559, 0.972069
0.024006, 0.971783
0.0242561, 0.971497
0.0245061, 0.971211
0.0247562, 0.970926
0.0250063, 0.97064
0.0252563, 0.970355
0.0255064, 0.97007
0.0257564, 0.969785
0.0260065, 0.969501
0.0262566, 0.969216
0.0265066, 0.968932
0.0267567, 0.968647
0.0270068, 0.968363
0.0272568, 0.96808
0.0275069, 0.967796
0.0277569, 0.967512
0.028007, 0.967229
0.0282571, 0.966946
0.0285071, 0.966663
0.0287572, 0.96638
0.0290073, 0.966097
0.0292573, 0.965815
0.0295074, 0.965532
0.0297574, 0.96525
0.0300075, 0.964968
0.0302576, 0.964686
0.0305076, 0.964404
0.0307577, 0.964123
0.0310078, 0.963841
0.0312578, 0.96356
0.0315079, 0.963279
0.0317579, 0.962998
0.032008, 0.962717
0.0322581, 0.962437
0.0325081, 0.962156
0.0327582, 0.961876
0.0330083, 0.961596
0.0332583, 0.961316
0.0335084, 0.961036
0.0337584, 0.960757
0.0340085, 0.960477
0.0342586, 0.960198
0.0345086, 0.959919
0.0347587, 0.95964
0.0350088, 0.959361
0.0352588, 0.959083
0.0355089, 0.958804
0.0357589, 0.958526
0.036009, 0.958248
0.0362591, 0.95797
0.0365091, 0.957692
0.0367592, 0.957414
0.0370093, 0.957137
0.0372593, 0.95686
0.0375094, 0.956582
0.0377594, 0.956305
0.0380095, 0.956029
0.0382596, 0.955752
0.0385096, 0.955475
0.0387597, 0.955199
0.0390098, 0.954923
0.0392598, 0.954647
0.0395099, 0.954371
0.0397599, 0.954095
0.04001, 0.95382
0.0402601, 0.953545
0.0405101, 0.953269
0.0407602, 0.952994
0.0410103, 0.952719
0.0412603, 0.952445
0.0415104, 0.95217
0.0417604, 0.951896
0.0420105, 0.951622
0.0422606, 0.951347
0.0425106, 0.951074
0.0427607, 0.9508
0.0430108, 0.950526
0.0432608, 0.950253
0.0435109, 0.94998
0.0437609, 0.949706
0.044011, 0.949434
0.0442611, 0.949161
0.0445111, 0.948888
0.0447612, 0.948616
0.0450113, 0.948343
0.0452613, 0.948071
0.0455114, 0.947799
0.0457614, 0.947528
0.0460115, 0.947256
0.0462616, 0.946984
0.0465116, 0.946713
0.0467617, 0.946442
0.0470118, 0.946171
0.0472618, 0.9459
0.0475119, 0.945629
0.0477619, 0.945359
0.048012, 0.945089
0.0482621, 0.944818
0.0485121, 0.944548
0.0487622, 0.944278
0.0490123, 0.944009
0.0492623, 0.943739
0.0495124, 0.94347
0.0497624, 0.943201
0.0500125, 0.942932
0.0502626, 0.942663
0.0505126, 0.942394
